607,2191.9625,-4383925.0
608,65067.637,-130135274.0
609,112076.8205,-224153641.0
610,92132.8685,-184265737.0
611,91348.0805,-182696161.0
612,103813.393,-207626786.0
613,109166.7435,-218333487.0
614,95891.8625,-191783725.0
615,110981.2825,-221962565.0
616,103173.3235,-206346647.0
617,104832.301,-209664602.0
618,92756.233,-185512466.0
619,99720.368,-199440736.0
620,99666.2085,-199332417.0
621,94929.0585,-189858117.0
622,104240.886,-208481772.0
623,119472.5635,-238945127.0
624,96794.05,-193588100.0
625,89837.016,-179674032.0
626,25976.2565,-51952513.0
627,90535.2985,-181070597.0
628,108283.349,-216566698.0
629,117640.1675,-235280335.0
630,99429.3965,-198858793.0
631,86128.8585,-172257717.0
632,88207.56,-176415120.0
633,91025.015,-182050030.0
634,66448.6525,-132897305.0
635,80550.3925,-161100785.0
636,88010.696,-176021392.0
637,74208.752,-148417504.0
638,71336.8265,-142673653.0
639,83529.557,-167059114.0
640,83094.244,-166188488.0
641,9945.705,-19891410.0
642,3068.108,-6136216.0
643,2422.7725,-4845545.0
644,7433.9215,-14867843.0
645,9783.855,-19567710.0
646,77144.6085,-154289217.0
647,82302.864,-164605728.0
648,77472.0635,-154944127.0
649,71676.6765,-143353353.0
650,86273.028,-172546056.0
651,78551.548,-157103096.0
652,81247.449,-162494898.0
653,74598.444,-149196888.0
654,66389.8545,-132779709.0
655,31871.0305,-63742061.0
656,22816.8795,-45633759.0
657,31562.648,-63125296.0
658,10202.306,-20404612.0
659,1223.712,-2447424.0
660,2827.541,-5655082.0
661,1942.4775,-3884955.0
662,7313.0595,-14626119.0
663,2406.6005,-4813201.0
664,2897.759,-5795518.0
665,2219.322,-4438644.0
666,4446.516,-8893032.0
667,15708.9015,-31417803.0
668,4136.441,-8272882.0
669,9649.417,-19298834.0
670,2634.2575,-5268515.0
671,1406.426,-2812852.0
672,4121.057,-8242114.0
673,3628.681,-7257362.0
674,9946.9475,-19893895.0
675,10975.8115,-21951623.0
676,26623.5325,-53247065.0
677,18750.7315,-37501463.0
678,83033.854,-166067708.0
679,9205.55,-18411100.0
680,52612.475,-105224950.0
681,13150.7105,-26301421.0
682,10982.169,-21964338.0
683,23870.8115,-47741623.0
684,55034.223,-110068446.0
685,34161.4505,-68322901.0
686,92808.4585,-185616917.0
687,83712.7615,-167425523.0
688,83133.9555,-166267911.0
689,100664.628,-201329256.0
690,83407.664,-166815328.0
691,108300.5615,-216601123.0
692,92955.3595,-185910719.0
693,77720.4005,-155440801.0
694,84480.213,-168960426.0
695,89382.633,-178765266.0
696,86773.2965,-173546593.0
697,90230.0465,-180460093.0
698,83696.4245,-167392849.0
699,83532.587,-167065174.0
700,101033.7595,-202067519.0
701,80800.408,-161600816.0
702,71909.574,-143819148.0
703,83398.148,-166796296.0
704,80886.6295,-161773259.0
705,71472.2805,-142944561.0
706,83399.43,-166798860.0
707,82814.726,-165629452.0
708,75301.6655,-150603331.0
709,79438.2085,-158876417.0
710,80912.641,-161825282.0
711,81911.833,-163823666.0
712,80955.041,-161910082.0
713,84530.7055,-169061411.0
714,89003.268,-178006536.0
715,108802.7065,-217605413.0
716,50066.637,-100133274.0
717,90139.926,-180279852.0
718,62437.262,-124874524.0
719,51772.702,-103545404.0
720,36165.187,-72330374.0
721,44373.559,-88747118.0
722,63470.34,-126940680.0
723,81337.959,-162675918.0
724,95403.448,-190806896.0
725,97598.969,-195197938.0
726,112561.8905,-225123781.0
727,95527.4685,-191054937.0
728,94436.4305,-188872861.0
729,88312.197,-176624394.0
730,81524.971,-163049942.0
731,66816.2565,-133632513.0
732,89725.3395,-179450679.0
733,95167.812,-190335624.0
734,84929.473,-169858946.0
